site_id,FType,FCode,x,y,area_m2,lon,lat,elevation
nhdhr_114541813,390,39004,280,183,89959.2612043396,-89.99254689570056,47.90840850192578,464
nhdhr_120020667,390,39004,233,153,1598518.84073549,-95.86588245433185,44.24607293529501,460
nhdhr_120020679,390,39004,236,150,1895452.70951991,-95.49243280093904,43.792652769488285,437
nhdhr_120020677,390,39004,236,151,3376237.10002036,-95.45250247053204,43.87771593653946,428
nhdhr_117649789,390,39004,236,150,924598.432574064,-95.4113341062246,43.85246184372511,428
nhdhr_122551481,390,39009,226,159,4273443.23690303,-96.63389349876113,44.877917640841446,515
nhdhr_122851613,390,39009,228,156,2973554.35554581,-96.47735363339868,44.60156717202708,533
nhdhr_122547933,390,39004,229,162,1821533.08646521,-96.33579676839958,45.35730391327536,330
nhdhr_122549905,390,39004,230,161,14804136.3848226,-96.14328156964118,45.193630837519684,287
nhdhr_120020095,390,39004,235,156,1357073.65380649,-95.6143365553199,44.551946134120236,325
nhdhr_120018763,390,39004,235,163,2643317.62618109,-95.56949762473296,45.39026940867561,319
nhdhr_120018737,390,39004,236,164,1374250.76032181,-95.40284105659875,45.54623433445303,379
nhdhr_86366797,390,39004,237,165,3652339.74993407,-95.29023490163144,45.68677207777598,410
nhdhr_126212067,390,39009,227,166,9561746.83428868,-96.60330839185849,45.802934817968776,295
nhdhr_120018482,390,39004,231,174,2095089.89741654,-96.04071356929227,46.79635434137727,413
nhdhr_120018567,390,39004,232,172,3390484.23516522,-95.98976895698878,46.535924540876984,401
nhdhr_120018542,390,39004,232,172,5648856.85831684,-95.95053348841728,46.614884043592255,400
nhdhr_120020072,390,39004,233,168,15089089.058639,-95.80229414672378,46.057683606619584,369
nhdhr_121544194,390,39004,233,175,1643178.58461699,-95.78741704017541,46.96890112623385,438
nhdhr_86273033,390,39004,235,176,2505913.12919098,-95.60536680350504,47.04469877491494,454
nhdhr_120018439,390,39004,235,176,4400846.20269003,-95.54207497466828,47.0381661718684,455
nhdhr_86272945,390,39004,235,176,5283468.97221114,-95.55548775473018,47.12146162375724,460
nhdhr_120018682,390,39004,235,167,4312959.13790998,-95.53627648747089,45.99721518774252,411
nhdhr_120018584,390,39004,235,171,20872901.048331,-95.5287583473652,46.487171485707336,403
nhdhr_120020764,390,39004,236,175,12579662.2845875,-95.44697456835347,46.94598463720472,463
nhdhr_58125883,390,39004,236,167,952126.76276635,-95.41804181408197,45.90038762176139,414
nhdhr_120018346,390,39004,237,167,2628497.19144704,-95.32744609992723,45.89930998951032,413
nhdhr_120020528,390,39004,237,169,733220.79989921,-95.31092719433838,46.166916072208245,438
nhdhr_121412238,390,39004,227,189,1288427.34133469,-96.61623996278661,48.721249502501934,301
nhdhr_91574855,390,39004,246,152,3161578.29748834,-94.1774666058283,44.099014292859266,297
nhdhr_120018774,390,39004,239,162,8983196.27992137,-95.12125118321595,45.320372152723785,364
nhdhr_120018780,390,39004,239,161,2510681.56459498,-95.06566212382772,45.23468660666394,341
nhdhr_120018207,390,39004,240,160,6493325.56524163,-94.98915743930853,45.05885443055503,337
nhdhr_120019656,390,39004,240,162,3744649.86681978,-94.96741180603784,45.25974052470985,354
nhdhr_120019639,390,39004,240,162,5554775.3998542,-94.94969489219346,45.334186319822074,366
nhdhr_120018206,390,39004,240,160,4453334.04935365,-94.90506372880394,45.07001610601588,337
nhdhr_45337381,390,39004,241,160,3108786.72825824,-94.86544915655807,45.08070251167964,337
nhdhr_45364775,390,39004,242,160,2781917.1490937,-94.6682233576973,45.103112773001676,355
nhdhr_45337363,390,39004,243,160,2405502.95627583,-94.60293252944477,45.064902866403884,354
nhdhr_167256796,390,39004,243,163,1019108.86671086,-94.53492876502341,45.44376814829341,340
nhdhr_120019818,390,39004,243,165,2359892.54890939,-94.50572294312896,45.68459198990891,344
nhdhr_120020257,390,39004,246,156,3318348.03746034,-94.20758497946696,44.568699024263985,300
nhdhr_45364487,390,39004,246,160,2208153.13424668,-94.16658740951924,45.11036269819665,293
nhdhr_120019624,390,39004,248,158,992546.503297277,-93.95711651238035,44.77849210765536,295
nhdhr_120020249,390,39004,248,157,1878759.19477472,-93.9403536003145,44.67423479834796,299
nhdhr_167258137,390,39004,241,174,2598775.69867564,-94.85749461271588,46.86140830380584,416
nhdhr_59752687,390,39004,241,167,3543559.24510962,-94.75154155929594,45.884392935485856,363
nhdhr_120020007,390,39004,242,169,1290024.52161913,-94.68216144960371,46.14244320352001,401
nhdhr_120018316,390,39004,243,169,10775366.7687633,-94.54146606058485,46.20754763121159,389
nhdhr_72862895,390,39004,244,175,2276479.12981162,-94.49172762995941,46.96623375300856,418
nhdhr_120018255,390,39004,245,174,1623567.41900933,-94.32457853214379,46.80277020500331,397
nhdhr_167258106,390,39004,245,171,40057353.7729306,-94.35098535260904,46.446389549854494,364
nhdhr_120019932,390,39004,246,172,34069550.1197881,-94.17603160395996,46.576163817422014,367
nhdhr_120019917,390,39004,247,173,1512859.4375673,-94.10274871850389,46.637626235176114,364
nhdhr_120019870,390,39004,247,174,1169373.3723162,-94.08371376788048,46.77078893990309,390
nhdhr_120018999,390,39004,247,175,5048646.70389071,-94.01327332832886,46.9837973916675,399
nhdhr_59720777,390,39004,248,174,483882.713964699,-93.90166164921108,46.83476860062779,388
nhdhr_47720661,390,39004,239,178,1659247.04428969,-95.0494903993303,47.340331891197046,434
nhdhr_120019473,390,39004,239,179,1025508.75574399,-95.00474036387118,47.44990732343458,413
nhdhr_120019566,390,39004,241,180,2967959.59103091,-94.8041267009466,47.62031803200093,409
nhdhr_47707329,390,39004,243,180,1281355.46856363,-94.60052232809312,47.594870336791374,404
nhdhr_120017980,390,39004,243,181,10658969.0326339,-94.61754098860251,47.732680472713625,410
nhdhr_47705131,390,39004,243,181,2640045.48773705,-94.51736570308005,47.63774747984223,403
nhdhr_47706807,390,39004,245,180,2222092.69285982,-94.28622673995508,47.60149701863381,398
nhdhr_90770709,390,39004,246,180,11300325.6855434,-94.16543439467016,47.61808444894604,402
nhdhr_120018852,390,39004,247,181,1598306.91072005,-94.04561189737147,47.74223591201977,402
nhdhr_120019498,390,39004,249,177,1649746.76438553,-93.86712586042077,47.17671189640404,395
nhdhr_120018133,390,39004,251,159,2656741.09353859,-93.6086814635509,44.87928273872688,287
nhdhr_91597267,390,39004,252,157,2371983.1653947,-93.4738874982768,44.70069344486887,277
nhdhr_34242690,390,39004,253,154,2492454.59439629,-93.3451895817887,44.32772595831065,310
nhdhr_120019313,390,39004,254,164,900253.344756111,-93.15223025220443,45.573988845587984,286
nhdhr_120018079,390,39004,255,160,1466978.69814862,-93.12273857894837,45.035162898088956,269
nhdhr_120020343,390,39004,256,162,9126217.87579595,-92.9489522122319,45.27359811417135,274
nhdhr_120020319,390,39004,257,162,4226662.29937823,-92.87121028635055,45.36043599205206,272
nhdhr_91682839,390,39004,259,163,3179497.22702258,-92.52276211229905,45.402664456284704,338
nhdhr_59747453,390,39004,250,171,1728067.69755511,-93.65806056454589,46.44264277912785,385
nhdhr_120019974,390,39004,250,171,1698527.4929144,-93.65266019969397,46.491838109321364,379
nhdhr_166867566,390,39004,250,171,2090084.9396022,-93.62567464799504,46.459200763427525,374
nhdhr_59746883,390,39004,251,171,1700386.08348216,-93.60307204718399,46.48526785067832,378
nhdhr_80004607,390,39004,253,177,2184483.46936427,-93.30101501172093,47.12523847305814,388
nhdhr_86445259,390,39004,255,169,1515689.84241935,-93.07642303401647,46.18623227304086,329
nhdhr_91676261,390,39004,258,166,3798897.20393205,-92.64854173359782,45.823618945277126,281
nhdhr_90771561,390,39004,250,180,975609.706725532,-93.63786633520559,47.528018699582624,419
nhdhr_47719159,390,39004,250,179,16324400.773378,-93.66181910085142,47.37851314224168,398
nhdhr_120019446,390,39004,250,178,10762548.4189654,-93.65305029350618,47.31902399803572,391
nhdhr_80004013,390,39004,251,178,2666055.25635291,-93.57257823102584,47.3025668680302,394
nhdhr_80002075,390,39004,252,180,1216468.81282654,-93.48759811775602,47.52757088618456,416
nhdhr_80001943,390,39004,252,180,1237383.59448855,-93.40132762102594,47.550016574079685,409
nhdhr_80004215,390,39004,252,178,7334485.41421792,-93.40488370438932,47.259747285282984,392
nhdhr_80003957,390,39004,253,178,581840.678885182,-93.3526536268166,47.30608941236545,397
nhdhr_120019396,390,39004,254,182,499975.993317539,-93.2401982329873,47.77966300550795,410
nhdhr_105953415,390,39004,258,185,2905511.7167441,-92.74478675952204,48.19342445534839,396
nhdhr_120019354,390,39004,255,188,185527759.342347,-93.0154516647204,48.58534821503587,344
nhdhr_105953803,390,39004,259,184,1791029.49076552,-92.60375539247596,48.11067345137896,406
nhdhr_120019374,390,39004,258,187,49305145.7418934,-92.6642948586209,48.44175493021913,338
nhdhr_105954753,390,39004,260,183,157439826.867371,-92.39863903634532,47.88305103542312,417
nhdhr_91680301,390,39004,260,164,6735137.56652777,-92.38918771802076,45.53490839866819,350
nhdhr_69547885,390,39004,261,166,5417570.17078843,-92.32533847525958,45.79296489611272,289
nhdhr_120020451,390,39004,261,178,1505029.82178872,-92.31830305341252,47.3118611616635,414
nhdhr_107070186,390,39004,261,180,1170534.58442148,-92.28846451024675,47.561291233890884,416
nhdhr_105954515,390,39004,262,183,3336287.55693206,-92.24787594407374,47.937791995861424,426
nhdhr_120020450,390,39004,263,178,1045499.82157903,-92.1212348878481,47.31839167400809,443
nhdhr_105954729,390,39004,263,182,2901974.58696847,-92.11044293091956,47.82147762651053,454
nhdhr_81002103,390,39004,263,182,2625931.01935517,-92.08164496914493,47.78193701218141,459
nhdhr_120019081,390,39004,264,185,6201396.13226115,-91.94974966290043,48.22895444441964,372
nhdhr_120020136,390,39004,264,178,1658726.82724196,-91.90532490653783,47.36845354914912,481
nhdhr_120019200,390,39004,265,183,1167238.54592907,-91.8265467309536,47.97759462446848,437
nhdhr_{00A0B20D-B53E-4189-AE14-461AAC64BD53},390,39004,265,184,4647385.37696683,-91.79506642813774,48.080531264809615,405
nhdhr_120019273,390,39004,265,182,30616589.4299108,-91.84113211168727,47.75415319316297,453
nhdhr_81002293,390,39004,267,182,760334.511027575,-91.60832013609361,47.76305692149515,468
nhdhr_120019219,390,39004,267,183,1337001.8611916,-91.61107012686506,47.93002258908863,444
nhdhr_3f7b699a-e34c-49b7-9196-48e950ace682,390,39004,267,182,4235797.78615031,-91.58856051039677,47.8538963500354,441
nhdhr_80999011,390,39004,267,183,531347.831800041,-91.5736498040001,47.96450884222379,434
nhdhr_80998911,390,39004,267,183,2452071.12981855,-91.59070205610904,47.98389891336703,409
nhdhr_81004493,390,39004,267,180,1108654.81164701,-91.55749967450231,47.61626321058174,529
nhdhr_80997551,390,39004,267,184,3727742.52168627,-91.53138814440132,48.01329654548833,408
nhdhr_80996653,390,39004,268,184,1652440.41990814,-91.4803968175804,48.04447857953514,407
nhdhr_120019170,390,39004,266,184,57560695.455751,-91.63012703062314,48.05280095895434,403
nhdhr_120019160,390,39004,270,184,2797782.35365375,-91.19643579684032,48.01215661282037,465
nhdhr_120019119,390,39004,270,184,7179819.11258308,-91.22720448094908,48.09440137389777,459
nhdhr_120019257,390,39004,270,182,6512743.10693993,-91.13764987740181,47.79834698811298,492
nhdhr_114544169,390,39004,272,181,1464549.27655557,-90.95321507771386,47.719625726711485,511
nhdhr_80998535,390,39004,272,183,832839.286330522,-90.94701932999338,47.96698002623787,533
nhdhr_114539737,390,39004,275,184,2677642.41074506,-90.54730691567431,48.09482745436596,473
nhdhr_114539849,390,39004,276,184,1037300.81508544,-90.47793998451641,48.0668333055797,527
nhdhr_114540069,390,39004,277,184,1181957.63130707,-90.33688856835981,48.03533206353554,548
nhdhr_114539833,390,39004,278,184,8536012.27100242,-90.16410409900703,48.06238184197117,446
nhdhr_145086763,390,39009,221,166,494959.379303996,-97.31914019751788,45.755528894915074,583
nhdhr_126609214,390,39004,226,187,171953.3856826,-96.65199085901538,48.426939286327226,272
nhdhr_122850150,390,39009,227,158,542726.11517598,-96.61447431338667,44.82877178263719,512
nhdhr_114337087,390,39004,227,164,207553.339861306,-96.5418318301403,45.51342872255289,337
nhdhr_122851037,390,39009,228,157,607637.773862805,-96.4744860153779,44.71936592063578,511
nhdhr_{303455B0-64ED-43CF-ABF1-ACBD8EEA8B32},390,39011,228,155,301886.196402717,-96.3946090605432,44.45037809859094,536
nhdhr_82958749,390,39004,229,155,80802.9561373107,-96.34014096605152,44.462129142435096,532
nhdhr_82958741,390,39004,229,155,85467.1663073003,-96.31246609012418,44.46395328976154,519
nhdhr_{852A3137-0B8A-4558-826F-ADF1F63FA98A},390,39004,229,160,318413.293285489,-96.30284816817445,45.102641386288944,328
nhdhr_126590667,390,39004,230,180,1201659.70439597,-96.2387749559019,47.59236968155681,347
nhdhr_122848915,390,39004,230,160,132267.790042698,-96.21643174106035,45.03908925708635,327
nhdhr_121545898,390,39004,230,172,579467.369663749,-96.1865150431121,46.599604517391505,395
nhdhr_126210914,390,39004,230,168,531410.446246486,-96.18317974892615,46.08903959505256,326
nhdhr_123271533,390,39004,230,181,725719.861546144,-96.17275331626038,47.673125103946376,357
nhdhr_82959101,390,39004,230,155,848020.591165725,-96.17005822993659,44.390799156830184,501
nhdhr_86283475,390,39004,230,169,42365.7698788755,-96.16816343921707,46.204622314249995,315
nhdhr_123263236,390,39004,230,185,76364.1615390778,-96.16921432363056,48.12772132916757,343
nhdhr_114336383,390,39004,231,166,474214.631435441,-96.12425309935158,45.79868448550627,325
nhdhr_{8EF706C0-75C5-42C2-9D33-6B70DAE3EF45},390,39000,231,154,643772.130415739,-96.1101814273221,44.36801947239805,502
nhdhr_123271624,390,39004,231,181,151487.090389244,-96.10609349956819,47.665190728639296,357
nhdhr_123271767,390,39004,231,181,214329.158269867,-96.10615783210487,47.64634981314501,368
nhdhr_120018376,390,39004,231,155,294837.336740527,-96.08395631486881,44.449446872047126,467
nhdhr_121545077,390,39004,231,174,483947.3278124,-96.07374987586898,46.82314678948509,421
nhdhr_84589707,390,39004,231,155,585314.822448917,-96.04459883722109,44.382892613193874,481
nhdhr_121544701,390,39004,231,174,1298414.77951816,-96.04965219847614,46.870504331196464,403
nhdhr_114335747,390,39004,231,169,1012560.57092124,-96.0374959870245,46.14323340059063,351
nhdhr_121545013,390,39004,231,174,745716.428654578,-96.03559874145277,46.84106936730993,424
nhdhr_82555500,390,39004,231,164,246183.593559648,-96.01516791281068,45.52797663463202,346
nhdhr_114336521,390,39004,231,166,998133.414427899,-96.01977145499123,45.76114011435321,335
nhdhr_120018496,390,39004,231,174,336404.672727831,-96.02249907102525,46.774570081784695,414
nhdhr_120020102,390,39004,231,155,663275.924257825,-96.00894175356791,44.38031488663292,473
nhdhr_120018594,390,39004,232,171,576233.188182943,-95.97241974529506,46.44712630255419,418
nhdhr_121840749,390,39004,232,176,136570.230064655,-95.9361714668481,47.100597311413225,383
nhdhr_86276285,390,39004,232,173,323689.164602483,-95.91987555800976,46.72015679151075,402
nhdhr_120020035,390,39004,232,170,172095.463410899,-95.90484659386907,46.25204649635495,394
nhdhr_86275133,390,39004,232,174,530959.556400333,-95.90917862371087,46.78002298583772,406
nhdhr_86277039,390,39004,232,173,529589.573185532,-95.88063614082051,46.65928261660566,417
nhdhr_86275973,390,39004,233,173,143181.874072818,-95.87047712182196,46.74140591364714,405
nhdhr_117648853,390,39004,233,151,296116.198017113,-95.85835499014055,43.997341893212074,511
nhdhr_86280223,390,39004,233,171,427068.077238839,-95.83949664462224,46.44330992181288,405
nhdhr_86367065,390,39004,233,165,187390.019533359,-95.81386416028752,45.64260218963345,349
nhdhr_121840531,390,39004,233,176,638436.266242392,-95.78542861339464,47.12298025924836,446
nhdhr_86276397,390,39004,233,173,955949.743828311,-95.76206734906104,46.70666096404661,415
nhdhr_121840183,390,39004,233,177,44341.5555333197,-95.77292391818185,47.156844590391714,440
nhdhr_86368003,390,39004,234,164,115872.929979639,-95.72055722607277,45.526017908687344,330
nhdhr_84624879,390,39004,234,153,233696.536805734,-95.69776480590521,44.22119486276107,446
nhdhr_86364785,390,39004,234,167,763762.840030026,-95.68550935681935,45.95589416237572,401
nhdhr_86366519,390,39004,234,165,599633.531708866,-95.68940357706354,45.72777521316605,381
nhdhr_86277685,390,39004,234,172,248182.355561416,-95.68158350007872,46.606791890628706,414
nhdhr_120018516,390,39004,234,173,1242147.1724093,-95.6570791592585,46.71150594497282,415
nhdhr_123272453,390,39004,234,180,324738.479371687,-95.6651234169027,47.54473859650474,400
nhdhr_120018671,390,39004,234,168,1036570.39095265,-95.6438123678037,46.06548701429598,410
nhdhr_123272556,390,39004,234,180,554654.454543856,-95.63728398644467,47.50927751905395,409
nhdhr_120018633,390,39004,235,170,700199.941164238,-95.62266338201334,46.3202926445346,406
nhdhr_86274401,390,39004,235,174,224977.3845453,-95.61618404327584,46.83066575554004,447
nhdhr_120018448,390,39004,235,175,607012.550386243,-95.59774070187657,46.93912259152132,444
nhdhr_117648569,390,39004,235,152,496729.98551947,-95.57924393996834,44.07728379893507,460
nhdhr_120018574,390,39004,235,172,653463.363956749,-95.59155977643412,46.51517290623478,406
nhdhr_120018350,390,39004,235,166,667014.878403259,-95.56424561648788,45.86442149874506,414
nhdhr_107117066,390,39004,235,170,582187.99720866,-95.57427755377232,46.36012650880965,404
nhdhr_121838633,390,39004,235,178,171766.924535183,-95.56131941452084,47.26550207179227,502
nhdhr_82958011,390,39004,235,156,543313.191502584,-95.53308409224765,44.61383318739072,318
nhdhr_120020121,390,39004,236,153,95520.910075055,-95.49900802946914,44.211245775781364,377
nhdhr_120018348,390,39004,236,166,413123.418735307,-95.48453598472543,45.874167075668794,415
nhdhr_82958273,390,39004,236,156,1289543.42350743,-95.47888778919443,44.57941285312237,319
nhdhr_86368127,390,39004,236,164,558841.942094192,-95.47057258530414,45.508578543045466,375
nhdhr_86277723,390,39004,236,172,291241.228889782,-95.47257859398127,46.60254858226905,407
nhdhr_120018433,390,39004,236,177,332845.858287746,-95.47033238411508,47.15889190531929,489
nhdhr_121838954,390,39004,236,177,47820.2845642259,-95.46617156908016,47.24734841050353,552
nhdhr_123272530,390,39004,236,180,239562.93461605,-95.45715444668231,47.518681572206205,438
nhdhr_58125641,390,39004,236,167,1175190.22877819,-95.44137450527542,45.90557366408095,414
nhdhr_58123731,390,39004,236,168,466422.088805238,-95.44327729299351,46.04983519990299,417
nhdhr_107117860,390,39004,236,169,89439.7362077087,-95.45012778529565,46.19683219183071,465
nhdhr_123272492,390,39004,236,180,193490.619585969,-95.44337764207289,47.52854271021919,444
nhdhr_123111419,390,39004,236,183,127182.019934833,-95.43318561483916,47.991331195754476,359
nhdhr_86370437,390,39004,236,162,861844.142748113,-95.40367766174958,45.300354928815175,329
nhdhr_86368269,390,39004,236,163,761200.15247356,-95.40783217144592,45.490265374170846,364
nhdhr_86369003,390,39004,237,163,84684.7880732454,-95.36773528813038,45.42973701869775,371
nhdhr_58126553,390,39004,237,166,404416.160844892,-95.31248605529018,45.773201427109996,423
nhdhr_123271174,390,39004,237,181,275383.694146935,-95.29448141456429,47.70713650261178,398
nhdhr_47723205,390,39004,237,178,319755.522734262,-95.27415069152714,47.260256554806716,458
nhdhr_120018771,390,39004,238,162,1349580.503929,-95.24663805454355,45.328104501990794,376
nhdhr_86369699,390,39004,238,162,483658.302451085,-95.2378873136287,45.37479658458055,369
nhdhr_59804525,390,39004,238,176,230794.124610826,-95.18563989219692,47.0824358527045,452
nhdhr_120019471,390,39004,238,179,520642.201733749,-95.17906726575931,47.46997884745917,417
nhdhr_45379676,390,39004,238,166,663696.769172981,-95.16465461081955,45.837205131148636,405
nhdhr_47726549,390,39004,238,177,218869.086664864,-95.16729688838875,47.185351545654804,456
nhdhr_86368873,390,39004,238,163,421461.704417705,-95.1548047276009,45.44084878994745,392
nhdhr_120020773,390,39004,238,174,318614.308642768,-95.15847311042064,46.86651529220291,440
nhdhr_123271994,390,39004,238,180,759732.173304703,-95.13398431473767,47.61884495392064,407
nhdhr_123272022,390,39004,239,180,305238.612105668,-95.10783935653274,47.61913813079151,411
nhdhr_47723989,390,39004,239,177,515084.261892624,-95.0827982843908,47.22266961816461,432
nhdhr_45378144,390,39004,239,167,451061.890301329,-95.04582836840164,45.95285968094368,404
nhdhr_45337441,390,39004,240,160,670030.923957802,-94.98775506331931,45.069265024686246,337
nhdhr_120019496,390,39004,240,179,167691.170071193,-94.97162369544424,47.39384513456845,416
nhdhr_59804441,390,39004,240,176,1072995.65496769,-94.95072823092107,47.08709895893247,438
nhdhr_45381712,390,39004,240,165,750763.074414655,-94.90379415752636,45.718533866240286,383
nhdhr_45381184,390,39004,240,166,758249.788068455,-94.89622134392152,45.75142967627523,388
nhdhr_84624364,390,39004,240,154,614010.343407303,-94.88355853217777,44.255871780933376,312
nhdhr_72859383,390,39004,240,177,77956.566851995,-94.89048152599996,47.163076182605586,452
nhdhr_47716231,390,39004,240,179,171311.437299047,-94.8914567638298,47.44100750491332,408
nhdhr_58121115,390,39004,241,170,324993.129072598,-94.85271244468944,46.35046715333164,391
nhdhr_59805993,390,39004,241,176,188813.358334335,-94.85876778671198,47.00608562991882,438
nhdhr_83947124,390,39004,241,151,829385.200330812,-94.83444732697156,43.92924768341172,377
nhdhr_59806703,390,39004,241,175,1024149.31661237,-94.8294012708251,46.94411850000657,422
nhdhr_47705433,390,39004,241,181,1068655.52644313,-94.82010024575108,47.63452071291497,409
nhdhr_45363041,390,39004,241,161,698272.61650372,-94.79695225105644,45.17069083212953,357
nhdhr_105569736,390,39004,241,181,500328.074063108,-94.8081314233134,47.706841489853765,414
nhdhr_45364169,390,39004,241,161,85183.8156979475,-94.78800718086451,45.130635301988896,366
nhdhr_45381158,390,39004,241,166,346097.435278513,-94.78811168786913,45.75112274938113,361
nhdhr_58121879,390,39004,241,169,441668.935089088,-94.76914536050641,46.191953812759486,380
nhdhr_72859641,390,39004,241,177,241096.063470369,-94.77249515208536,47.1453093238002,403
nhdhr_59806169,390,39004,241,175,704495.116325393,-94.75494313769936,46.98899099114615,421
nhdhr_120020029,390,39004,242,166,260033.545542577,-94.73804732846808,45.841335699881434,367
nhdhr_105569428,390,39004,242,181,163539.459101196,-94.74778981022145,47.746170706797024,401
nhdhr_45361621,390,39004,242,161,729091.220219313,-94.68139371737303,45.22897638424765,345
nhdhr_47710097,390,39004,242,180,47471.8051265627,-94.67452561332858,47.54295102899907,398
nhdhr_83947136,390,39004,242,151,491267.579585813,-94.65696655438853,43.928199884383545,338
nhdhr_45381210,390,39004,242,166,289357.628718805,-94.65995229964008,45.75151991468371,367
nhdhr_45722930,390,39004,242,166,956670.213650133,-94.63571772341398,45.81404846706551,368
nhdhr_59752515,390,39004,242,167,205472.923417211,-94.64887451630469,45.90990111632464,354
nhdhr_120019550,390,39004,242,180,566269.38996136,-94.64330071140425,47.60055894441031,399
nhdhr_72862691,390,39004,242,175,420748.147012322,-94.63338289949526,46.98413139571435,422
nhdhr_45358683,390,39004,243,163,269249.18326766,-94.60436249319642,45.39929896763119,343
nhdhr_72861129,390,39004,243,176,149221.04990971,-94.61833978563335,47.05994440091897,402
nhdhr_72858521,390,39004,243,178,768638.615811553,-94.55971391440444,47.255507779534675,395
nhdhr_105567282,390,39004,243,186,109790.850036983,-94.56085174024098,48.28380500335913,364
nhdhr_120019704,390,39004,243,160,2405707.73120303,-94.54016413606887,45.10680395247718,342
nhdhr_59813329,390,39004,243,170,181622.107079273,-94.54071651716487,46.26812482963973,382
nhdhr_167256802,390,39004,243,163,809027.111417622,-94.52268288699055,45.42083454210685,331
nhdhr_47706935,390,39004,243,180,180766.389499828,-94.51154536683461,47.605487973479455,412
nhdhr_45385274,390,39004,243,163,145568.741336986,-94.50712229858388,45.44767726799832,330
nhdhr_59721193,390,39004,244,174,733311.206150453,-94.49089824973379,46.81050659519367,401
nhdhr_59811733,390,39004,244,171,1025832.34452514,-94.47449877169872,46.42660252902509,388
nhdhr_120019830,390,39004,244,164,615191.55247391,-94.458306168403,45.61738817631593,340
nhdhr_72863107,390,39004,244,175,800070.760734417,-94.45881404105673,46.95766050492753,418
nhdhr_72862707,390,39004,244,175,82632.3279614002,-94.47016762355666,46.98445327622534,416
nhdhr_105567834,390,39004,244,183,163157.024490601,-94.4420219403368,47.947958011564566,410
nhdhr_45363321,390,39004,244,161,632377.859564893,-94.42890903647334,45.15534126606529,323
nhdhr_45727414,390,39004,244,164,273801.598981597,-94.43708710005959,45.61031867573982,338
nhdhr_72862801,390,39004,244,175,891747.298476537,-94.43351629631705,46.97423621314513,411
nhdhr_120018225,390,39004,244,159,178566.979162544,-94.42183759307444,44.945704431417255,329
nhdhr_45338765,390,39004,244,159,562242.603036745,-94.42015718356767,44.9548005818565,327
nhdhr_45366299,390,39004,244,160,744503.642003572,-94.42045481945311,45.01079006531173,334
nhdhr_72857909,390,39004,244,178,316747.572940297,-94.41889743253748,47.363854825557574,396
nhdhr_120019832,390,39004,244,164,186432.911531223,-94.40281287736957,45.60427373457732,363
nhdhr_120018304,390,39004,244,174,516882.822123331,-94.39212088565948,46.87057767493863,402
nhdhr_120018990,390,39004,244,176,1043299.44342396,-94.38298466043686,47.024782148205574,405
nhdhr_72861201,390,39004,245,176,506270.577312734,-94.33205658284666,47.04908772859286,409
nhdhr_45338807,390,39004,245,159,684674.797228508,-94.30571083330071,44.951861595743935,324
nhdhr_166948213,390,39004,245,164,132941.886554182,-94.30134955650388,45.59316289887581,318
nhdhr_59812743,390,39004,245,170,629678.787416723,-94.30655147976007,46.36219272066208,363
nhdhr_120019913,390,39004,245,173,2390698.90197054,-94.30255398891887,46.64283024504245,375
nhdhr_45365117,390,39004,245,160,797675.34926451,-94.2964583310623,45.08637948708937,315
nhdhr_120020844,390,39004,245,170,2119740.80584664,-94.28743537589986,46.37487218958293,365
nhdhr_120018301,390,39004,245,174,1469221.66973989,-94.28110057756749,46.86973215106363,407
nhdhr_59724787,390,39004,245,173,250868.769420924,-94.2705304757104,46.64108816902738,375
nhdhr_59720445,390,39004,245,174,112028.592324337,-94.27053617322751,46.84606812688418,410
nhdhr_59724783,390,39004,246,173,698577.186194999,-94.23103760495016,46.645804069792405,369
nhdhr_59749225,390,39004,246,169,550330.608903935,-94.22124943574472,46.21389528089195,357
nhdhr_59810981,390,39004,246,171,225176.678529998,-94.23387417301073,46.490681453294115,366
nhdhr_59724569,390,39004,246,173,176169.131838489,-94.22263149062854,46.65629741427827,370
nhdhr_47708319,390,39004,246,180,111943.843053043,-94.23136317909805,47.57417280004841,405
nhdhr_45727018,390,39004,246,162,566796.946230177,-94.1924449711177,45.34290576288999,322
nhdhr_59747989,390,39004,246,171,1467970.65714773,-94.19026267085829,46.38712861373895,358
nhdhr_120019005,390,39004,246,175,536724.535667427,-94.19914640914563,46.965559640151746,400
nhdhr_120019930,390,39004,246,172,808752.474610423,-94.14786951004143,46.54423947854697,367
nhdhr_59747891,390,39004,246,171,55096.1067780778,-94.137357649054,46.40599237341911,366
nhdhr_59725159,390,39004,246,172,73616.0340360329,-94.13690021877085,46.56105161403545,367
nhdhr_45727776,390,39004,247,162,857818.277743548,-94.10218970063804,45.3219862271851,303
nhdhr_166867881,390,39004,247,173,902569.503865962,-94.07809744553212,46.74485795726177,383
nhdhr_72861615,390,39004,247,176,828451.039245293,-94.07146406415418,47.02930367216461,404
nhdhr_72861809,390,39004,247,176,62691.0567469597,-94.075637943829,47.02222375939471,404
nhdhr_59723759,390,39004,247,173,144525.78062728,-94.05433017567748,46.69750360349745,375
nhdhr_59722361,390,39004,247,174,1691750.43745758,-94.04743910784875,46.778439292527345,382
nhdhr_45338847,390,39004,247,159,719141.543443888,-94.03261599756763,44.94355854027512,302
nhdhr_59747143,390,39004,247,171,264319.035765383,-94.0297733900466,46.46756061727653,363
