,site_id,x,y,area_m2,lon,lat,log_area,cluster
8634,nhdhr_61786053,404,129,43258.2114704438,1.5136116360594618,0.03626039736739329,-1.5577043673223294,6
8636,nhdhr_60452803,405,127,330852.781187575,1.5269810892611535,-0.0029325009917238803,-0.32029388403138404,6
8639,nhdhr_138277010,142,65,373022.550415508,-1.63693740527656,-1.1977076514888225,-0.24732883405121558,14
8640,nhdhr_128034611,152,85,118481.958235571,-1.507847521369848,-0.808692868180878,-0.9448803427495834,14
8642,nhdhr_127584589,158,86,3303105.85912867,-1.4375321719246397,-0.7982519575540449,1.0791813749494732,3
8643,nhdhr_93019676,171,82,22080318.299244102,-1.2827200313042664,-0.8620663897115536,2.234687456379176,9
8646,nhdhr_121198474,145,88,141767.015326634,-1.6010989322444773,-0.7550748967654749,-0.8357513381462217,14
8648,nhdhr_81675215,160,91,105803.957030848,-1.4137859561705324,-0.6879407901258358,-1.0137140198153862,14
8649,nhdhr_138277543,141,63,18717628.8084561,-1.6436802596326567,-1.2283378121716029,2.1341972310994013,9
8650,nhdhr_127561603,184,68,91743.7761903591,-1.1238605937855473,-1.1273792668444484,-1.1004387169715542,14
8652,nhdhr_140779897,158,84,192226.689399071,-1.4391284000277724,-0.8288453090045043,-0.6505549277265201,14
8654,nhdhr_127352314,360,132,390300.533771259,0.9808870587500893,0.09370456437708796,-0.21978985528548123,5
8655,nhdhr_{AE63854A-003C-4AF4-A091-162C9CDE13EC},413,150,102117.994655963,1.6204815001952462,0.4292298078867951,-1.0352807867479195,6
8656,nhdhr_{DB6F33C7-DDF9-4745-B2F8-C9D458FE8647},413,150,830289.480663754,1.621409859348243,0.42994382671127546,0.2393276935264609,4
8657,nhdhr_{F2A3A5D1-64BC-4161-9128-8608E9D8E89B},413,150,247717.22070425103,1.6223527897133843,0.43062449275497466,-0.496303333768614,6
8658,nhdhr_{44CFFFD4-44C0-4CAE-BC84-98FB539A4817},413,150,60789.1298981421,1.6206795218078265,0.43103253562107174,-1.3507741909324322,6
8659,nhdhr_{5EB8B800-6AA3-4249-BA1D-3EEB72D69B97},414,148,64407.7959090322,1.6237811361040033,0.40848509297717633,-1.3156048030201921,6
8660,nhdhr_{8D12D522-44D7-45A1-A977-C47E7E068EBC},414,150,342510.723952881,1.6297463357462203,0.43142568272552034,-0.2992316356251717,6
8661,nhdhr_87961872,381,142,42599354.807858296,1.2341974160581042,0.2797794139927702,2.634379164418396,15
8666,nhdhr_{37E668B6-8146-43A9-9594-9FC7E8487AFF},414,149,828202.8073514509,1.6244084374094,0.4157676592305529,0.23779720448794947,4
8668,nhdhr_{F62CBD06-776E-4A93-A5BF-5C6F898A9463},414,153,45590.4084964208,1.6340042106417985,0.49168473186199846,-1.5257666910284053,6
8669,nhdhr_{034176E9-04F5-4CC5-B7E4-1F2F439872E0},415,158,100083.171267029,1.641260342732858,0.5836594907708526,-1.0475226272181946,6
8671,nhdhr_129690994,404,154,1391778.04435411,1.513084917498021,0.5220961670144973,0.5535103880152961,4
8673,nhdhr_43498546,392,135,122413.59036487,1.3709526839106516,0.15589809831256468,-0.9250252621066029,6
8674,nhdhr_124502301,391,143,878265.9033129291,1.3527961614661288,0.3099084187065212,0.27349431014885944,4
8675,nhdhr_120022754,398,134,854301.8105723491,1.4353770605599716,0.12242286266040826,0.25666805535124454,4
8676,nhdhr_132434585,404,153,588135.953891333,1.5087259225850391,0.4912716950191535,0.029604360386681496,4
8677,nhdhr_{345BB05D-9C01-4AA0-816E-067158FF72F7},414,149,98707.36098317131,1.6258350675356783,0.4218566030451812,-1.0559415936552616,6
8678,nhdhr_{3D42FE6D-07A9-4388-A857-DA329DF6599C},414,150,237770.115173572,1.631223279822493,0.4313075522346181,-0.5212302521440444,6
8679,nhdhr_{FC36AE67-938A-4399-ABA6-D064387E566B},415,154,999937.525792826,1.6392505725207294,0.5242702413385446,0.3524065337374968,4
8680,nhdhr_{19EB183C-583E-4799-A842-4FE4FCFB643F},415,156,232960.82818365897,1.6378887788386796,0.5495981267930935,-0.533658561269675,6
8683,nhdhr_{1B99644A-A20E-488C-B9E7-708B7542E8A8},414,160,45839548.181375,1.6349905405233225,0.6276529681698514,2.6789664470551053,15
8685,nhdhr_{B2BAF2BF-CA5C-459F-A79A-4ADE35E53803},413,149,342148.44000937,1.6207509705445937,0.41258543880989645,-0.29987530625138686,6
8686,nhdhr_{E1D80CD9-38B3-4EA9-BF53-81E7F53AB236},413,159,185037.576225242,1.6208910761031174,0.6169986157489635,-0.6737380120613293,6
8687,nhdhr_{397E407A-B6AF-45F2-9AA5-00B914E20445},414,149,134420.7791109,1.628662483008618,0.4238284774413996,-0.8681145672157677,6
8688,nhdhr_{8681F081-C94F-4A08-B83F-343EDE613E56},414,150,155956.960538216,1.6299475286645433,0.4344326179398916,-0.7777303566553266,6
8689,nhdhr_{78D61875-16CE-4027-9EC4-B0DC4D1257FC},415,154,182336.464457653,1.6391477380382424,0.5213463727919163,-0.6826819938252872,6
8690,nhdhr_150679607,404,152,16881339.5669182,1.5149298088132426,0.47092360993207466,2.0713945337464366,4
8691,nhdhr_90d6dc3e-90b9-4473-9c29-f274aa20c5ed,412,148,5014937.28872384,1.6043790735449606,0.3994567996182773,1.333147336059739,4
8692,nhdhr_{B9837C31-354C-43C7-8E5F-0551E2D9D1A2},412,148,205090.779387344,1.6111160587683198,0.4067317070489234,-0.6111561976614992,6
8693,nhdhr_{298802C4-CEEE-485C-9C5B-AAA79697A8A7},414,149,222414.91301215102,1.6299091289531185,0.4286245017449901,-0.5618346710537238,6
8694,nhdhr_112379569,373,137,1877012.82827721,1.139452998247776,0.1985457190874359,0.735427968548736,4
8695,nhdhr_{6DB96D42-F2BE-45FD-9147-372FAAE74007},414,147,3592966.66827991,1.626967314039679,0.38566092845597255,1.1303416214496063,4
8696,nhdhr_aed518d3-52d8-4712-bf40-5c5714f98a05,414,147,695013.463384343,1.6278338054710388,0.38034073737349317,0.13116032990839452,4
8699,nhdhr_{6111A614-3147-4610-B10B-38CED34626B7},415,156,773400.5824926221,1.6358602365161525,0.552443595920332,0.1961580618934735,4
8700,nhdhr_{CE2098F3-1D5E-4FC1-B699-A9C6CA27FDE0},415,159,94771.5487697525,1.6437384019406074,0.6189677767941563,-1.0806901370225623,6
8701,nhdhr_{562DE0D4-7E6B-4BE7-8E20-3262DD20CA38},414,149,105463.93810684199,1.626321994419179,0.42027760854115637,-1.0156717775448993,6
8702,nhdhr_{B7F703BD-C438-4745-9E52-09862290BD07},415,158,151211.7290829,1.6414237360131327,0.5848156636747875,-0.7965236977563963,6
8703,nhdhr_112272675,328,83,2243893.12529459,0.5956844227558653,-0.8406291248194551,0.8440135261149416,8
8705,nhdhr_142754112,342,83,2973449.75392206,0.7644427082473062,-0.8478428132453126,1.0152331418957978,8
8708,nhdhr_46366370,361,89,5707314.55749573,0.9983919644571217,-0.7334164333335682,1.4118067159184122,8
8710,nhdhr_49592284,364,91,1512934.95159047,1.035149741270297,-0.7029808806308342,0.6042779124296501,8
8711,nhdhr_46372555,367,87,664495.332009625,1.062118647368879,-0.7771693376889286,0.10384931307678633,11
8712,nhdhr_31426065,370,88,48591475.3045741,1.0984263434813724,-0.7566763482444036,2.7144260779219915,9
8713,nhdhr_150486823,378,91,17401135.2419423,1.1922335614026027,-0.6865958014933493,2.0898397082595648,8
8714,nhdhr_51872918,335,81,439561.887680889,0.6790304986198248,-0.8765248610842182,-0.14749620992561369,11
8716,nhdhr_90694567,340,85,165152.11026410598,0.7450250883189925,-0.8156423973088995,-0.7428874827260628,12
8718,nhdhr_142754732,349,81,61670.60327877849,0.8480935449654979,-0.8841532355521131,-1.3420180572650393,12
8721,nhdhr_46367198,360,89,892118.6429180179,0.9861865898157666,-0.736513383772487,0.2830127531470287,5
8723,nhdhr_31407607,366,89,588016.227084955,1.0574505206273626,-0.7375320344931896,0.02948053295349947,11
8724,nhdhr_139646959,368,79,320365.749106598,1.076608626961176,-0.9179756741201569,-0.3398846935418136,11
8726,nhdhr_157569693,369,73,275060.469395678,1.0849929808300278,-1.0433823999665743,-0.43262106060204863,11
8727,nhdhr_157830811,371,77,856880.047346115,1.1097514592363122,-0.96277794995334,0.25850085903501924,11
8728,nhdhr_157830840,372,77,4302488.61307557,1.1196931466806865,-0.9696393753147402,1.2399517846377615,8
8729,nhdhr_157831393,376,73,310888.26210019103,1.1735189779832236,-1.0362482234402473,-0.358149314800831,11
8730,nhdhr_139012388,383,79,3838792.52077866,1.253404051167348,-0.9251010903268508,1.1705932431129307,8
8731,nhdhr_129538826,383,95,487693.14355146897,1.2602600071089356,-0.6217956356482045,-0.08429760532009223,4
8732,nhdhr_120024038,334,81,5660770.86235654,0.6735973757317595,-0.888190614789879,1.4068263076342393,8
8733,nhdhr_142754571,342,82,1517443.01818567,0.7634743924183978,-0.8631643045167011,0.6060875134496185,8
8734,nhdhr_141329377,351,80,38980887.1230898,0.8754076910141259,-0.8995920366090603,2.5803891127173126,9
8735,nhdhr_43594500,343,92,30496966.9633828,0.7802201696173523,-0.6753135741332928,2.4311056163585274,9
8736,nhdhr_112780342,349,88,5228298.335644,0.8540798912482708,-0.7429964252721054,1.3584886879925109,8
8739,nhdhr_49115182,353,96,720384.099780145,0.8918198077722356,-0.600937539398649,0.15296695341952377,5
8740,nhdhr_49115374,354,96,16549076.3696957,0.9122880088587321,-0.6018896672505794,2.059304047991999,8
8742,nhdhr_136642566,361,93,740643.63252021,0.9883220547054385,-0.6463338211705342,0.16983589337887298,5
8744,nhdhr_31416889,370,85,1913918.71806995,1.1066495925069715,-0.8120643821069126,0.7472707154581153,8
8746,nhdhr_132126139,383,79,4637595.70187377,1.2633122988655925,-0.9318472336461424,1.285569602979535,8
8747,nhdhr_135975848,376,95,1294971.65682952,1.1694867052963427,-0.6082887791416545,0.5096619791548367,4
8748,nhdhr_136049118,390,84,105663212.755012,1.345162635133958,-0.836649598100863,3.1868948046703425,9
8749,nhdhr_140579830,390,94,1069095.02737421,1.3448093984775424,-0.6440345302392975,0.39308108545601583,4
8750,nhdhr_132658346,336,84,809549.352356937,0.6903665386555397,-0.834143448290883,0.223941810730454,11
8751,nhdhr_136645603,359,89,188245.40954245397,0.9656598471794053,-0.7379022952368708,-0.663284233924111,12
8752,nhdhr_136643031,361,93,118955.71050238199,0.990514792416592,-0.6600643624694423,-0.9424532227612216,12
8753,nhdhr_31415531,369,85,159618.48494593,1.088849586776843,-0.7996588601458977,-0.7636158010713531,12
8755,nhdhr_150402298,369,95,412079.73847493896,1.0905481574186797,-0.6198074167465591,-0.18676374293302872,5
8756,nhdhr_156446201,376,85,1268524.83771956,1.171746371157451,-0.8077270778721994,0.4971119390226537,8
8758,nhdhr_{E89EDADD-D7DA-41CB-99E6-599DB1999652},377,79,257119.712697024,1.1871595635567103,-0.9170932005314714,-0.47364483849570216,11
8759,nhdhr_132126141,383,78,2368550.32078058,1.262909950258369,-0.9381384501493938,0.8768972550368015,8
8760,nhdhr_112272833,329,82,10747123.6011606,0.6050401092303503,-0.8603926531728836,1.7967412814237393,8
8761,nhdhr_142755248,340,81,907373.254975453,0.7437943678911294,-0.8801438199482015,0.2933249374071692,11
8763,nhdhr_{5C9FFB65-934C-4BBA-A67C-775939D80483},354,83,4636616.67476886,0.9075484701775538,-0.8449177718721157,1.2854411906663032,8
8764,nhdhr_123388379,357,85,49834962.9126139,0.9475605951140061,-0.8134927758769743,2.7297949426740913,9
8765,nhdhr_123390043,359,83,22627730.0379582,0.9653484809647503,-0.8445172208019444,2.249582407689157,8
8766,nhdhr_123385991,361,85,932002.378100378,0.9884252416097212,-0.8010667842662,0.30961390153859825,11
8769,nhdhr_{1C6F9F14-1932-46E4-8162-A4975B95DD6F},361,86,11885611.0724675,0.990790116965152,-0.7807744229988901,1.8579829369235525,8
8771,nhdhr_139380602,372,77,5880820.50645885,1.1284285201615993,-0.9656697520408066,1.4300214261850372,8
8772,nhdhr_46364352,364,89,3014486.02054663,1.031446691878804,-0.729717700222084,1.0235696945505353,8
8773,nhdhr_46365546,365,88,433110.78312701796,1.0408258817599354,-0.7427263084768203,-0.15648869250814418,11
8774,nhdhr_31408947,370,88,3954894.87571508,1.102615736813271,-0.7533285429307525,1.1887157871931473,8
8776,nhdhr_43592340,347,95,420432.19339978206,0.829524217804278,-0.6265229126296386,-0.1745590393725763,12
8779,nhdhr_46376221,366,85,52403.62809214,1.0536909010569677,-0.805189643568716,-1.441055070495574,12
8780,nhdhr_139638545,366,83,127018.763235522,1.0579368753295408,-0.8410429974218465,-0.9025641376142448,12
8781,nhdhr_31408925,366,88,153739.347252749,1.0576868767899616,-0.7473576608917981,-0.7864409191101528,12
8783,nhdhr_31412855,369,86,239118.66817098,1.093929572864656,-0.7806235942672436,-0.5177903898455126,12
8784,nhdhr_31415061,370,86,600620.861037974,1.0989569637581695,-0.797756423355907,0.042380429567948914,11
8785,nhdhr_31414881,370,86,274874.43319103896,1.1020765169718025,-0.7972468886729015,-0.4330325656742046,12
8786,nhdhr_31421525,372,83,1528264.34182287,1.128454080175076,-0.8431635832656075,0.6104094962037406,8
8787,nhdhr_129754159,373,90,106617.634274065,1.1315756842030926,-0.7118342775627059,-1.0090544628545575,12
8789,nhdhr_135975839,378,96,324719.775533856,1.2025681257350151,-0.5889103887151398,-0.33167419840506795,6
8790,nhdhr_129536774,383,96,106531.41896884401,1.2558841757152055,-0.5988334482756116,-1.0095464910322478,6
8791,nhdhr_141327217,347,86,8669472.62003823,0.8291639107413976,-0.794779050125616,1.6660777782155778,8
8792,nhdhr_110969994,359,82,19700849.8977078,0.9675072545563304,-0.8727452330837261,2.165335527929936,8
8793,nhdhr_136643318,356,93,567392.158655414,0.9382425395103617,-0.6571247655534075,0.007764827285616985,5
8794,nhdhr_46365892,364,89,398624.282599938,1.032227408169142,-0.7401447673452985,-0.2069550745362671,11
8797,nhdhr_49590118,368,92,10518465.0591246,1.0833940167131648,-0.6843129309117406,1.7836610403553872,8
8798,nhdhr_150486539,376,92,77218781.8433577,1.1689604697148117,-0.6794941951829583,2.996149195739288,9
8801,nhdhr_140581682,388,92,13107352.7891731,1.3143563550076032,-0.6686275292997668,1.9174938917422089,8
8802,nhdhr_142754717,349,81,115304.714601778,0.846385436241321,-0.8838013608920021,-0.9614131459780068,12
8803,nhdhr_151022582,355,83,337943.677872809,0.9190282901306345,-0.8409809425660008,-0.30739617854142004,11
8804,nhdhr_151028425,355,79,469246.34092822,0.9254124045700187,-0.9247669721123342,-0.10774958010254657,11
8806,nhdhr_139646640,367,80,311060.550716721,1.0676596414050814,-0.9092175616108525,-0.35781234503146464,11
8807,nhdhr_150401620,368,96,69889.4186289795,1.0758797985993456,-0.5970330870543302,-1.2659258444547963,12
8808,nhdhr_157830794,370,77,1273061.18116456,1.10702026337884,-0.9601034060804053,0.49928309270177845,8
8809,nhdhr_150486012,374,93,431616.228242897,1.1471446256668023,-0.6540609723787848,-0.15859112599137415,6
8810,nhdhr_135975758,375,97,206407.67133074,1.1588391194136152,-0.5882139731664673,-0.6072633051894842,6
8812,nhdhr_155803058,379,93,364774.82956413,1.2091977974052524,-0.6539924244086296,-0.2609277386093769,6
8813,nhdhr_141328480,352,82,7957632.67652234,0.88423777946318,-0.8603520383868914,1.6139678779623017,8
8814,nhdhr_123389863,358,84,9105382.38856709,0.9564702533722087,-0.8326428398181073,1.6959155653629665,8
8815,nhdhr_112781004,358,88,1124258.06530179,0.9582549849466907,-0.745913819449495,0.42368099946750704,5
8816,nhdhr_136645519,359,90,15031014.200372303,0.9714307794272501,-0.7176487519558805,2.0007846262773477,8
8819,nhdhr_139377129,372,76,2330136.43695087,1.1233405313951506,-0.9774978855243246,0.8669521267314565,8
8820,nhdhr_{E1496599-BBFF-4568-A4F7-60F563498076},366,89,878608.925219589,1.0543856412257,-0.7370378891366862,0.27373181365793325,5
8821,nhdhr_49591506,367,91,17053022.5378174,1.0616683571638361,-0.6879794962782929,2.0775488558815756,8
8823,nhdhr_150404345,372,92,174609404.801648,1.1264249249730225,-0.6733955687865603,3.4923992942702697,9
8825,nhdhr_cbc8782b-2f18-4a32-bfa6-6533df89fa29,376,94,868099.034267475,1.1767692037954174,-0.6406475811250953,0.26641246996215046,4
8826,nhdhr_141615743,387,85,11267097.008141901,1.3065812237332493,-0.805123178037261,1.8254786892646562,8
8828,nhdhr_90694937,339,84,44509.4324239716,0.7326396811988632,-0.825807657841554,-1.5403616166021263,12
8829,nhdhr_141327622,343,85,678040.267579996,0.7755286242769144,-0.8031595526060988,0.11612242962038152,11
8830,nhdhr_49116762,349,94,349886.799038218,0.8524519153250666,-0.628172781625405,-0.2862725236629737,12
8831,nhdhr_89024377,350,84,93894.42198024411,0.861537906902207,-0.8247692905239147,-1.086345505660835,12
8835,nhdhr_155935030,364,81,143697.299927663,1.0301202590243015,-0.8934512084597712,-0.8275257847132538,12
8836,nhdhr_139646635,366,80,582071.958432295,1.0515229979655163,-0.9056001746151707,0.023300759417185814,11
8838,nhdhr_150401240,371,96,154478.447927628,1.119504397781425,-0.5988382012399451,-0.7835239239338364,6
8840,nhdhr_89025929,351,81,4243766.23087311,0.8755136571352042,-0.8866657223338169,1.231593375028188,8
8844,nhdhr_49592786,366,90,2003677.81716359,1.0567303158354433,-0.7104034647326648,0.7751462868724097,8
8845,nhdhr_140599051,391,85,1703356.64829857,1.3593037488018938,-0.8164021314765856,0.6763817228228668,8
8847,nhdhr_146906129,359,79,306627.926387804,0.9672835554845522,-0.9268011511958716,-0.3665418149009958,11
8848,nhdhr_146905179,362,79,193009.314273425,1.0008049306277838,-0.9188909030414637,-0.6480836795340852,12
8849,nhdhr_146905620,362,79,195221.482820377,1.00754617084838,-0.9298152139613516,-0.6411522642613263,12
8851,nhdhr_31413505,370,86,80918.8354954645,1.0959198431037607,-0.7862019777275436,-1.1768022806306278,12
8852,nhdhr_31414775,373,85,289114.202521932,1.1328322286797405,-0.8022100343830635,-0.4023130828327788,11
8853,nhdhr_105913567,336,81,2118084.76213731,0.6930888020282734,-0.8945877507738311,0.8089193129721649,8
8854,nhdhr_51639932,332,87,120589673.732628,0.6516160091379075,-0.7623558728033271,3.2672627696402583,9
8856,nhdhr_31416621,370,85,2289904.13453672,1.0992082495515094,-0.8081089408608149,0.8563588805518916,8
8857,nhdhr_{65B80305-9492-427B-8B9C-76EE778A4508},366,87,1721160.63045226,1.0497316749938002,-0.767182385865438,0.6827059970114939,8
8862,nhdhr_46361474,362,90,716060.113521547,1.0018205500268145,-0.709564098795844,0.1493052274354508,5
8863,nhdhr_146906025,362,79,163316.392369959,1.005367885360635,-0.9323469263747327,-0.749685867190933,12
8865,nhdhr_139644870,365,81,231256.795843475,1.0417252287388035,-0.8780157776897364,-0.538123825345004,12
8866,nhdhr_31406707,370,89,568248.755571686,1.1000354246813662,-0.7404675906126801,0.008682366316053854,11
8867,nhdhr_31413457,371,86,203880.208836009,1.1168266662918407,-0.7895317723180083,-0.6147569053125053,12
8868,nhdhr_b228f266-b18e-40ca-a903-488a265b1856,374,96,70758.8542420827,1.1460023851411982,-0.6015926133186815,-1.2584061959092427,6
8870,nhdhr_51872926,335,81,1781776.58041894,0.6825118092528204,-0.8786053700571658,0.7037576840975758,8
8871,nhdhr_{5E2FAC0B-E513-4C8A-9255-3A317C327F02},335,85,1272656.25028192,0.6846201281345451,-0.8100547389440546,0.4990896021796557,8
8872,nhdhr_122332608,338,80,1823386.50879773,0.7179182148739859,-0.9050575509074333,0.7177981114563199,8
8873,nhdhr_142755796,343,80,5957287.21600899,0.7777191069063246,-0.8980440442795249,1.4378789398344787,8
8874,nhdhr_142754343,348,82,5234658.95179625,0.8358899921554396,-0.8689315207373719,1.35922818049969,8
8875,nhdhr_151028254,355,79,436153.045286675,0.9263011641052387,-0.9211839682922468,-0.1522313774620635,11
8876,nhdhr_151027530,356,80,705075.7315030879,0.9287593592464085,-0.9098399764271599,0.1399028501778707,11
8877,nhdhr_110970920,360,80,8815439.80761408,0.9860253050496354,-0.9121316906955799,1.676233033779125,8
8878,nhdhr_151895963,360,88,1074794.75579261,0.9808205992082638,-0.7605376735670001,0.3963150981519682,5
8879,nhdhr_{9C7F3347-C68E-48F7-8117-77CAE572F7A9},363,88,4533734.94730462,1.0198426354914434,-0.7551430887366058,1.2717934905724906,8
8884,nhdhr_129763498,376,87,2826384.64943822,1.1767277154820042,-0.7798408210292463,0.9843816524326404,8
8885,nhdhr_155781768,386,91,1359243.1734658,1.293627952800913,-0.6955045032744125,0.539123582076117,4
8887,nhdhr_155526009,364,77,207363.495840928,1.0300844494281698,-0.9622215428234611,-0.6044532962592967,11
8888,nhdhr_139645629,364,81,235348.330392786,1.0325570682766283,-0.8819433251771129,-0.5274569593912268,12
8892,nhdhr_70796587,177,174,3254615.79692301,-1.2178760691178392,0.906499797880817,1.07018646817139,1
8893,nhdhr_{C701BCC1-ECA5-481E-9D03-CAB7C2F24D8F},177,191,437320.831565913,-1.2098425412092426,1.2332157622627524,-0.15060506984866698,13
8894,nhdhr_150020168,201,191,2118735.27696276,-0.9289132030224619,1.2301537832542908,0.809106082565725,1
8895,nhdhr_147290642,210,180,2429021.7451163996,-0.8224860571676328,1.013200914751299,0.8922307332756912,1
8896,nhdhr_145087455,221,165,2513605.50323504,-0.6864816567689729,0.7241924021783438,0.913049764105024,1
8897,nhdhr_131871668,172,169,103599.763488665,-1.2776592104167754,0.7974076159211783,-1.0265187479322964,0
8900,nhdhr_141672740,189,170,250911.750503155,-1.0756411429604817,0.8283491159238376,-0.48850998043742777,13
8901,nhdhr_143261387,199,185,115592.607065786,-0.9484597771877522,1.1062633683168563,-0.9598964427341363,0
8902,nhdhr_150019719,200,191,177015.424231299,-0.936961237071583,1.2341243416880259,-0.7006954622724052,0
8904,nhdhr_145407340,202,178,1528109.74454029,-0.9196859917001036,0.9778408692724436,0.6103479665690695,1
8905,nhdhr_147889598,204,168,2151951.36924997,-0.8911815369099914,0.7808011724777084,0.8185673338662296,1
8907,nhdhr_143398250,206,186,43674543.5890004,-0.8622798805375981,1.126822255527557,2.649539777919129,15
8908,nhdhr_143398651,208,186,38061071.18115229,-0.8452625577985088,1.1248044217620936,2.5658652129014397,15
8909,nhdhr_143414668,214,184,3302853.6930035,-0.7682544418311976,1.0922760005361984,1.079134940550978,1
8910,nhdhr_144458475,190,183,150394.867710726,-1.06176165233657,1.0703000098192235,-0.7998182589173037,0
8912,nhdhr_145416194,204,175,793871.229121145,-0.8848220242036848,0.9121400741978377,0.21204722145597046,13
8914,nhdhr_144884358,219,166,684666.558150474,-0.715063921289324,0.7526467252339692,0.12203750736387842,13
8915,nhdhr_131721781,181,165,15380769.457116598,-1.1604586373718193,0.7333592761024803,2.014775038006695,15
8916,nhdhr_145419669,203,173,9469748.83896735,-0.9019464365364169,0.8777276908237842,1.7197800023154846,15
8918,nhdhr_145087490,220,165,6382885.92612575,-0.703548079289775,0.7212847198696458,1.4798490706620342,15
8920,nhdhr_148779257,171,185,73353.079989001,-1.2911103308914735,1.1124292080224216,-1.2365062155589672,0
8922,nhdhr_143225987,178,167,234195.11997905103,-1.197141174357141,0.7740205257767134,-0.5304445606299968,13
8924,nhdhr_143178491,200,191,1236176.8747902,-0.9435202486557115,1.2268487324516777,0.48140093062170036,1
8925,nhdhr_150020107,200,191,147179.335964691,-0.9332317063895125,1.2291646794157023,-0.812963344410702,0
8926,nhdhr_145412581,202,176,1373891.74251517,-0.9086049891406132,0.9401254425245297,0.5456432770831193,1
8928,nhdhr_145086876,221,165,662929.695405224,-0.6813363941203882,0.7326995210097993,0.10241458315627844,13
8929,nhdhr_145419462,198,173,16608151.498774,-0.9656851247254279,0.8779864224197732,2.0614713324366836,15
8934,nhdhr_147886490,204,170,4109632.70393351,-0.8849858695625147,0.8150151082259514,1.2120589586351804,1
8935,nhdhr_147303651,205,178,5852047.91538125,-0.8743088257806109,0.9676441777059475,1.4270383480228337,15
8936,nhdhr_143766824,187,182,505389.72017164296,-1.0890218987623428,1.0609424730556454,-0.0626186306541605,13
8938,nhdhr_143178913,201,191,720509.276347224,-0.922624095142246,1.2234315577858605,0.1530726303480948,13
8939,nhdhr_147892663,201,166,594224.53979139,-0.9213942799209319,0.7458486250767498,0.03586847009657449,13
8941,nhdhr_143418980,210,183,726003.9337253659,-0.8229113676567302,1.0660986990073102,0.15769334649882316,13
8942,nhdhr_143318142,220,176,458190.952564234,-0.6963326810824345,0.9433993712460468,-0.12225061536827972,13
8943,nhdhr_145087342,222,165,320168.16849496897,-0.6781565674183645,0.7261521884227171,-0.3402599180498577,13
8945,nhdhr_145087211,220,165,7791917.88443718,-0.6982219000442066,0.7281720303809114,1.6011682269668577,15
8949,nhdhr_143749804,176,187,212200.702606458,-1.2258175606979096,1.1444438546893576,-0.5904282448631716,13
8950,nhdhr_143418975,213,183,17610727.524679396,-0.7865650185855292,1.0629310393184104,2.0971217681625958,15
8951,nhdhr_143229800,188,163,434652.894117644,-1.079748065051709,0.687876024691536,-0.15432695174909825,13
8952,nhdhr_143178462,197,191,465216.440432362,-0.96968515445841,1.2267208623963628,-0.11299552827637444,13
8953,nhdhr_143182580,199,190,221942.34140460897,-0.9484614778261623,1.208080895860853,-0.5631283440218343,13
8955,nhdhr_145087405,220,165,496481.760087341,-0.7013194232821148,0.7241712220491701,-0.07343463074706652,13
8956,nhdhr_144408520,192,191,10379487.944961699,-1.0356954239187675,1.2224646454060153,1.7755712934827723,15
8957,nhdhr_143263044,200,181,1098599.78044435,-0.9384657918829483,1.042819724895781,0.40963915329929923,1
8958,nhdhr_147908966,210,168,852269.75541996,-0.8161711349125644,0.777343538439286,0.25521961645098645,13
8960,nhdhr_145065962,180,189,1187768.03801712,-1.1742652767943447,1.1815036585882148,0.4571041552239015,1
8961,nhdhr_143753483,180,186,505666.460171528,-1.1728090446342887,1.1267662696981504,-0.06228567557213621,13
8965,nhdhr_145468291,197,167,5551639.90374031,-0.9695324152450137,0.7595018935807456,1.394986308410432,15
8966,nhdhr_145417154,202,174,3314726.4807933997,-0.91983258877083,0.9003572631381528,1.0813173837473669,1
8968,nhdhr_147888186,204,168,9760479.1481515,-0.8888589806792323,0.7872296699794201,1.7381719599436298,15
8969,nhdhr_132145961,193,180,354027.85548871796,-1.023242146777955,1.0226736507408418,-0.27911627960607555,13
8970,nhdhr_147305267,204,177,893064.338182151,-0.8877702886071892,0.9552570003431531,0.28365715607641995,1
8971,nhdhr_147302715,204,178,614733.261266001,-0.8869782857291187,0.9769177034716233,0.056506018231722396,13
8972,nhdhr_143418566,208,183,931651.1633485891,-0.8465025893931117,1.0796290295469537,0.3093846582847038,1
8974,nhdhr_143747008,180,188,1711996.58750037,-1.1797166729068496,1.163898001564106,0.6794589883684873,1
8975,nhdhr_149217510,193,186,4902216.20155312,-1.0164439755782333,1.1320625791998307,1.3193204040778448,15
8976,nhdhr_148619903,213,170,1601439.51576025,-0.7794506115193086,0.82046395917448,0.6388559847152215,1
8977,nhdhr_147304602,205,177,2072460.98176617,-0.8744435062255622,0.9640687842133054,0.795675079389086,1
8978,nhdhr_149372937,215,186,220021.85998115301,-0.7539506720286301,1.1384062057890516,-0.5684141928666295,13
8979,nhdhr_143756602,170,185,85540.1176070375,-1.2930383877208733,1.1027032945555335,-1.1430225699529695,0
8981,nhdhr_70796313,177,174,76943.2564450838,-1.214672394146303,0.9088040012726701,-1.2074433111856984,0
8983,nhdhr_143754269,184,186,298211.10357991897,-1.1265841531785963,1.1259190007065607,-0.383470584775393,13
8984,nhdhr_143762940,187,184,735074.698847338,-1.0910887733059709,1.0830375078030432,0.1652453972663154,13
8988,nhdhr_147305210,205,177,1278702.62964977,-0.8790783447813095,0.9567202155668046,0.5019723964021093,1
