,site_id,rmse,rmse_prev,rmse_improve,FType,FCode
990,nhdhr_136017620,1.1398393368619448,0.5116669246347995,0.6281724122271454,390,39009
991,nhdhr_135695140,0.9715461730957031,0.5323390960693359,0.4392070770263672,390,39009
992,nhdhr_123148133,0.9753284454345703,1.486215591430664,-0.5108871459960938,390,39004
993,nhdhr_{117A9949-40FA-41DB-8E98-9479A35D2918},1.4851710428469322,1.6329468378057614,-0.1477757949588292,390,39004
994,nhdhr_{04CE6E62-AFE9-4219-BA2E-77AD09FE58D6},4.584711506284327,4.378919211027317,0.2057922952570097,390,39004
995,nhdhr_123394248,2.6707484314430974,2.9439949372115266,-0.27324650576842924,390,39004
996,nhdhr_75473371,1.6055032536070626,2.1213637660329665,-0.5158605124259039,390,39004
997,nhdhr_75475931,0.8098892296701455,1.134786408763878,-0.3248971790937324,390,39004
998,nhdhr_155637876,1.3135718404609134,4.170191764831543,-2.8566199243706296,390,39009
999,nhdhr_129224838,1.3592665506800348,0.7187631679547613,0.6405033827252735,390,39009
1000,nhdhr_155636544,0.847163249033451,0.7524294779466483,0.0947337710868027,390,39009
1001,nhdhr_121858908,0.21130278502435976,1.2171605810420758,-1.005857796017716,390,39004
1002,nhdhr_123110970,1.3804292773322275,0.7041336537095937,0.6762956236226338,390,39004
1003,nhdhr_145333719,2.3601654757659274,1.7387730615537351,0.6213924142121923,390,39004
1004,nhdhr_83977349,1.4531422196167594,1.6222201499409823,-0.1690779303242229,390,39004
1005,nhdhr_69886770,1.0004196166992188,0.6751537322998047,0.32526588439941406,390,39004
1006,nhdhr_69886162,1.733531871110245,1.4664271956497117,0.2671046754605333,390,39004
1007,nhdhr_70332035,1.0153699481408176,1.7439521200982084,-0.7285821719573908,390,39004
1008,nhdhr_70334491,1.4237836925512484,1.6671281446982753,-0.24334445214702694,390,39004
1009,nhdhr_70331615,1.7210152215547616,1.1672202631252753,0.5537949584294863,390,39004
1010,nhdhr_70333195,1.657277987678332,2.1408194613452336,-0.4835414736669017,390,39004
1011,nhdhr_70330937,1.3955335874898205,1.4373799840483819,-0.04184639655856137,390,39004
1012,nhdhr_70336117,1.3045581131372292,0.538030166007394,0.7665279471298353,390,39004
1013,nhdhr_{6099873A-96DC-4E84-AE47-105AD310663F},2.512471004846835,2.4602462911277847,0.05222471371905035,390,39011
1014,nhdhr_111860947,0.8145083215376677,0.10688569587886608,0.7076226256588016,390,39004
1015,nhdhr_113236011,1.7516124601786607,2.004690726131527,-0.2530782659528663,390,39004
1016,nhdhr_109945626,5.79619200923485,5.844365187540571,-0.04817317830572154,390,39004
1017,nhdhr_82815234,3.9091951791380746,0.5407923936922028,3.3684027854458716,390,39004
1018,nhdhr_129224462,1.0976829528808594,0.2564353942871094,0.84124755859375,390,39009
1019,nhdhr_152274928,0.7543261005409796,0.6093407167710563,0.14498538376992332,390,39004
1020,nhdhr_155637595,1.0485867381415885,0.5873289852076443,0.4612577529339442,390,39009
1021,nhdhr_121861011,0.9843189037122989,1.4183939044653793,-0.43407500075308036,390,39004
1022,nhdhr_155642965,1.175191879272461,0.1208515167236328,1.0543403625488281,390,39009
1023,nhdhr_121860166,0.7270903429045413,1.5391397301053205,-0.8120493872007791,390,39004
1024,nhdhr_155642356,0.6289825439453125,1.851766586303711,-1.2227840423583984,390,39009
1025,nhdhr_155637966,0.62103271484375,1.230022430419922,-0.6089897155761721,390,39009
1026,nhdhr_151873883,1.1289347078541465,1.9771977467498767,-0.8482630388957302,390,39004
1027,nhdhr_152335372,1.027123436105191,0.6697261856669839,0.35739725043820714,390,39004
1028,nhdhr_113470423,0.6832590730682471,0.4794367465603458,0.20382232650790127,390,39004
1029,nhdhr_83977025,1.5545082104829038,3.470132649698922,-1.9156244392160184,390,39004
1030,nhdhr_145330487,0.9577425407275502,1.5617517210022112,-0.604009180274661,390,39004
1031,nhdhr_147104249,1.0533757105831412,1.2372160361637867,-0.18384032558064556,390,39004
1032,nhdhr_70335681,3.46020206494871,3.2731536697818817,0.18704839516682847,390,39004
1033,nhdhr_69885806,1.9789092935373027,1.4355636692044176,0.5433456243328851,390,39004
1034,nhdhr_{E170924C-4133-4C8E-8883-F6D0D6E6766B},0.8220384009068928,1.9018828830504009,-1.079844482143508,390,39004
1035,nhdhr_157068390,0.08088302612304688,0.3796977996826172,-0.2988147735595703,390,39004
1036,nhdhr_152707574,0.6893007035548042,5.1163837676611665,-4.4270830641063625,390,39004
1037,nhdhr_121858459,1.4872831837930205,0.2260666367931653,1.2612165469998553,390,39004
1038,nhdhr_129226235,0.7986602783203125,2.0903606414794917,-1.2917003631591792,390,39009
